,c_a,unit,scp,station,linename,division,data,time,desc,entries,exits
9480,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/15/18,20:00:00,REGULAR,5304,21006
9481,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/16/18,0:00:00,REGULAR,5325,21092
9482,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/16/18,4:00:00,REGULAR,5325,21108
9483,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/16/18,8:00:00,REGULAR,5349,21180
9484,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/16/18,12:00:00,REGULAR,5385,21605
9485,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/16/18,16:00:00,REGULAR,5439,21876
9486,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/16/18,20:00:00,REGULAR,5582,22190
9487,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/17/18,0:00:00,REGULAR,5616,22319
9488,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/17/18,4:00:00,REGULAR,5621,22327
9489,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/17/18,8:00:00,REGULAR,5635,22394
9490,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/17/18,12:00:00,REGULAR,5670,22873
9491,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/17/18,16:00:00,REGULAR,5723,23129
9492,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/17/18,20:00:00,REGULAR,5869,23405
9493,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/18/18,0:00:00,REGULAR,5895,23547
9494,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/18/18,4:00:00,REGULAR,5898,23556
9495,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/18/18,8:00:00,REGULAR,5913,23623
9496,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/18/18,12:00:00,REGULAR,5964,24118
9497,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/18/18,16:00:00,REGULAR,6022,24438
9498,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/18/18,20:00:00,REGULAR,6219,24842
9499,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/19/18,0:00:00,REGULAR,6256,24985
9500,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/19/18,4:00:00,REGULAR,6263,25002
9501,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/19/18,8:00:00,REGULAR,6291,25070
9502,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/19/18,12:00:00,REGULAR,6334,25556
9503,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/19/18,16:00:00,REGULAR,6371,25945
9504,A052,R088,1/3/01,CORTLANDT ST,RNW,BMT,1/19/18,20:00:00,REGULAR,6537,26345
9505,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/13/18,0:00:00,REGULAR,26,0
9506,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/13/18,4:00:00,REGULAR,26,0
9507,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/13/18,8:00:00,REGULAR,26,0
9508,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/13/18,12:00:00,REGULAR,26,0
9509,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/13/18,16:00:00,REGULAR,26,0
9510,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/13/18,20:00:00,REGULAR,26,0
9511,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/14/18,0:00:00,REGULAR,26,0
9512,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/14/18,4:00:00,REGULAR,26,0
9513,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/14/18,8:00:00,REGULAR,26,0
9514,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/14/18,12:00:00,REGULAR,26,0
9515,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/14/18,16:00:00,REGULAR,26,0
9516,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/14/18,20:00:00,REGULAR,26,0
9517,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/15/18,0:00:00,REGULAR,26,0
9518,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/15/18,4:00:00,REGULAR,26,0
9519,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/15/18,8:00:00,REGULAR,26,0
9520,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/15/18,12:00:00,REGULAR,26,0
9521,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/15/18,16:00:00,REGULAR,26,0
9522,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/15/18,20:00:00,REGULAR,28,0
9523,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/16/18,0:00:00,REGULAR,28,0
9524,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/16/18,4:00:00,REGULAR,28,0
9525,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/16/18,8:00:00,REGULAR,28,0
9526,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/16/18,12:00:00,REGULAR,28,0
9527,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/16/18,16:00:00,REGULAR,28,0
9528,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/16/18,20:00:00,REGULAR,28,0
9529,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/17/18,0:00:00,REGULAR,28,0
9530,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/17/18,4:00:00,REGULAR,28,0
9531,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/17/18,8:00:00,REGULAR,28,0
9532,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/17/18,12:00:00,REGULAR,28,0
9533,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/17/18,16:00:00,REGULAR,28,0
9534,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/17/18,20:00:00,REGULAR,28,0
9535,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/18/18,0:00:00,REGULAR,28,0
9536,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/18/18,4:00:00,REGULAR,28,0
9537,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/18/18,8:00:00,REGULAR,28,0
9538,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/18/18,12:00:00,REGULAR,28,0
9539,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/18/18,16:00:00,REGULAR,28,0
9540,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/18/18,20:00:00,REGULAR,28,0
9541,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/19/18,0:00:00,REGULAR,28,0
9542,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/19/18,4:00:00,REGULAR,28,0
9543,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/19/18,8:00:00,REGULAR,28,0
9544,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/19/18,12:00:00,REGULAR,28,0
9545,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/19/18,16:00:00,REGULAR,28,0
9546,A052,R088,1/5/00,CORTLANDT ST,RNW,BMT,1/19/18,20:00:00,REGULAR,29,0
9547,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/13/18,0:00:00,REGULAR,0,21
9548,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/13/18,4:00:00,REGULAR,0,21
9549,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/13/18,8:00:00,REGULAR,0,21
9550,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/13/18,12:00:00,REGULAR,0,21
9551,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/13/18,16:00:00,REGULAR,0,21
9552,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/13/18,20:00:00,REGULAR,0,21
9553,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/14/18,0:00:00,REGULAR,0,21
9554,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/14/18,4:00:00,REGULAR,0,21
9555,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/14/18,8:00:00,REGULAR,0,21
9556,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/14/18,12:00:00,REGULAR,0,21
9557,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/14/18,16:00:00,REGULAR,0,21
9558,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/14/18,20:00:00,REGULAR,0,21
9559,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/15/18,0:00:00,REGULAR,0,21
9560,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/15/18,4:00:00,REGULAR,0,21
9561,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/15/18,8:00:00,REGULAR,0,21
9562,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/15/18,12:00:00,REGULAR,0,21
9563,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/15/18,16:00:00,REGULAR,0,21
9564,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/15/18,20:00:00,REGULAR,0,21
9565,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/16/18,0:00:00,REGULAR,0,21
9566,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/16/18,4:00:00,REGULAR,0,21
9567,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/16/18,8:00:00,REGULAR,0,21
9568,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/16/18,12:00:00,REGULAR,0,21
9569,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/16/18,16:00:00,REGULAR,0,21
9570,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/16/18,20:00:00,REGULAR,0,22
9571,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/17/18,0:00:00,REGULAR,0,22
9572,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/17/18,4:00:00,REGULAR,0,22
9573,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/17/18,8:00:00,REGULAR,0,22
9574,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/17/18,12:00:00,REGULAR,0,22
9575,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/17/18,16:00:00,REGULAR,0,22
9576,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/17/18,20:00:00,REGULAR,0,22
9577,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/18/18,0:00:00,REGULAR,0,23
9578,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/18/18,4:00:00,REGULAR,0,23
9579,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/18/18,8:00:00,REGULAR,0,23
9580,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/18/18,12:00:00,REGULAR,0,23
9581,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/18/18,16:00:00,REGULAR,0,23
9582,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/18/18,20:00:00,REGULAR,0,23
9583,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/19/18,0:00:00,REGULAR,0,23
9584,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/19/18,4:00:00,REGULAR,0,23
9585,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/19/18,8:00:00,REGULAR,0,23
9586,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/19/18,12:00:00,REGULAR,0,23
9587,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/19/18,16:00:00,REGULAR,0,23
9588,A052,R088,1/5/01,CORTLANDT ST,RNW,BMT,1/19/18,20:00:00,REGULAR,0,24
9589,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/13/18,0:00:00,REGULAR,3694,10826
9590,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/13/18,4:00:00,REGULAR,3696,10829
9591,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/13/18,8:00:00,REGULAR,3697,10835
9592,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/13/18,12:00:00,REGULAR,3713,10918
9593,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/13/18,16:00:00,REGULAR,3734,11113
9594,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/13/18,20:00:00,REGULAR,3802,11277
9595,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/14/18,0:00:00,REGULAR,3822,11334
9596,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/14/18,4:00:00,REGULAR,3822,11343
9597,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/14/18,8:00:00,REGULAR,3822,11350
9598,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/14/18,12:00:00,REGULAR,3828,11430
9599,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/14/18,16:00:00,REGULAR,3857,11589
9600,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/14/18,20:00:00,REGULAR,3885,11707
9601,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/15/18,0:00:00,REGULAR,3894,11743
9602,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/15/18,4:00:00,REGULAR,3894,11747
9603,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/15/18,8:00:00,REGULAR,3896,11775
9604,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/15/18,12:00:00,REGULAR,3913,11918
9605,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/15/18,16:00:00,REGULAR,3967,12076
9606,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/15/18,20:00:00,REGULAR,4020,12201
9607,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/16/18,0:00:00,REGULAR,4027,12242
9608,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/16/18,4:00:00,REGULAR,4028,12245
9609,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/16/18,8:00:00,REGULAR,4031,12325
9610,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/16/18,12:00:00,REGULAR,4047,12607
9611,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/16/18,16:00:00,REGULAR,4118,12806
9612,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/16/18,20:00:00,REGULAR,4305,12999
9613,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/17/18,0:00:00,REGULAR,4316,13037
9614,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/17/18,4:00:00,REGULAR,4318,13040
9615,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/17/18,8:00:00,REGULAR,4319,13120
9616,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/17/18,12:00:00,REGULAR,4345,13527
9617,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/17/18,16:00:00,REGULAR,4416,13730
9618,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/17/18,20:00:00,REGULAR,4563,13891
9619,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/18/18,0:00:00,REGULAR,4571,13919
9620,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/18/18,4:00:00,REGULAR,4572,13924
9621,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/18/18,8:00:00,REGULAR,4577,13990
9622,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/18/18,12:00:00,REGULAR,4598,14451
9623,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/18/18,16:00:00,REGULAR,4663,14678
9624,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/18/18,20:00:00,REGULAR,4803,14873
9625,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/19/18,0:00:00,REGULAR,4819,14919
9626,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/19/18,4:00:00,REGULAR,4819,14921
9627,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/19/18,8:00:00,REGULAR,4821,14992
9628,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/19/18,12:00:00,REGULAR,4847,15425
9629,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/19/18,16:00:00,REGULAR,4928,15619
9630,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,1/19/18,20:00:00,REGULAR,5110,15795
9631,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/13/18,0:00:00,REGULAR,3495,4157
9632,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/13/18,4:00:00,REGULAR,3495,4157
9633,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/13/18,8:00:00,REGULAR,3495,4162
9634,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/13/18,12:00:00,REGULAR,3503,4214
9635,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/13/18,16:00:00,REGULAR,3533,4309
9636,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/13/18,20:00:00,REGULAR,3603,4384
9637,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/14/18,0:00:00,REGULAR,3626,4418
9638,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/14/18,4:00:00,REGULAR,3626,4420
9639,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/14/18,8:00:00,REGULAR,3626,4421
9640,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/14/18,12:00:00,REGULAR,3632,4457
9641,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/14/18,16:00:00,REGULAR,3671,4548
9642,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/14/18,20:00:00,REGULAR,3731,4592
9643,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/15/18,0:00:00,REGULAR,3743,4610
9644,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/15/18,4:00:00,REGULAR,3746,4610
9645,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/15/18,8:00:00,REGULAR,3748,4615
9646,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/15/18,12:00:00,REGULAR,3762,4653
9647,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/15/18,16:00:00,REGULAR,3820,4712
9648,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/15/18,20:00:00,REGULAR,3878,4770
9649,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/16/18,0:00:00,REGULAR,3888,4789
9650,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/16/18,4:00:00,REGULAR,3888,4789
9651,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/16/18,8:00:00,REGULAR,3895,4804
9652,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/16/18,12:00:00,REGULAR,3924,4972
9653,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/16/18,16:00:00,REGULAR,3978,5030
9654,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/16/18,20:00:00,REGULAR,4137,5082
9655,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/17/18,0:00:00,REGULAR,4159,5096
9656,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/17/18,4:00:00,REGULAR,4160,5099
9657,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/17/18,8:00:00,REGULAR,4167,5117
9658,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/17/18,12:00:00,REGULAR,4213,5267
9659,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/17/18,16:00:00,REGULAR,4259,5332
9660,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/17/18,20:00:00,REGULAR,4367,5385
9661,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/18/18,0:00:00,REGULAR,4384,5397
9662,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/18/18,4:00:00,REGULAR,4385,5397
9663,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/18/18,8:00:00,REGULAR,4392,5409
9664,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/18/18,12:00:00,REGULAR,4419,5548
9665,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/18/18,16:00:00,REGULAR,4495,5639
9666,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/18/18,20:00:00,REGULAR,4622,5696
9667,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/19/18,0:00:00,REGULAR,4644,5709
9668,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/19/18,4:00:00,REGULAR,4644,5711
9669,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/19/18,8:00:00,REGULAR,4650,5726
9670,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/19/18,12:00:00,REGULAR,4693,5849
9671,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/19/18,16:00:00,REGULAR,4761,5901
9672,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,1/19/18,20:00:00,REGULAR,4916,5972
9673,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/13/18,0:00:00,REGULAR,2982,3632
9674,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/13/18,4:00:00,REGULAR,2985,3635
9675,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/13/18,8:00:00,REGULAR,2987,3637
9676,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/13/18,12:00:00,REGULAR,2996,3686
9677,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/13/18,16:00:00,REGULAR,3035,3760
9678,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/13/18,20:00:00,REGULAR,3104,3823
9679,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/14/18,0:00:00,REGULAR,3119,3855
9680,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/14/18,4:00:00,REGULAR,3120,3856
9681,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/14/18,8:00:00,REGULAR,3120,3856
9682,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/14/18,12:00:00,REGULAR,3122,3899
9683,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/14/18,16:00:00,REGULAR,3148,3976
9684,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/14/18,20:00:00,REGULAR,3189,4022
9685,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/15/18,0:00:00,REGULAR,3202,4053
9686,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/15/18,4:00:00,REGULAR,3202,4054
9687,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/15/18,8:00:00,REGULAR,3203,4055
9688,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/15/18,12:00:00,REGULAR,3207,4087
9689,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/15/18,16:00:00,REGULAR,3263,4132
9690,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/15/18,20:00:00,REGULAR,3322,4171
9691,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/16/18,0:00:00,REGULAR,3334,4184
9692,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/16/18,4:00:00,REGULAR,3336,4184
9693,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/16/18,8:00:00,REGULAR,3340,4188
9694,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/16/18,12:00:00,REGULAR,3365,4294
9695,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/16/18,16:00:00,REGULAR,3411,4325
9696,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/16/18,20:00:00,REGULAR,3517,4368
9697,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/17/18,0:00:00,REGULAR,3529,4385
9698,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/17/18,4:00:00,REGULAR,3530,4386
9699,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/17/18,8:00:00,REGULAR,3540,4395
9700,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/17/18,12:00:00,REGULAR,3577,4497
9701,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/17/18,16:00:00,REGULAR,3618,4549
9702,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/17/18,20:00:00,REGULAR,3761,4584
9703,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/18/18,0:00:00,REGULAR,3778,4596
9704,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/18/18,4:00:00,REGULAR,3779,4596
9705,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/18/18,8:00:00,REGULAR,3788,4601
9706,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/18/18,12:00:00,REGULAR,3812,4706
9707,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/18/18,16:00:00,REGULAR,3853,4768
9708,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/18/18,20:00:00,REGULAR,3963,4825
9709,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/19/18,0:00:00,REGULAR,3986,4831
9710,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/19/18,4:00:00,REGULAR,3988,4834
9711,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/19/18,8:00:00,REGULAR,3993,4843
9712,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/19/18,12:00:00,REGULAR,4025,4934
9713,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/19/18,16:00:00,REGULAR,4073,4986
9714,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,1/19/18,20:00:00,REGULAR,4204,5038
9715,A053,R088,03-00-03,CORTLANDT ST,RNW,BMT,1/13/18,0:00:00,REGULAR,2424,6889
9716,A053,R088,03-00-03,CORTLANDT ST,RNW,BMT,1/13/18,4:00:00,REGULAR,2425,6897
9717,A053,R088,03-00-03,CORTLANDT ST,RNW,BMT,1/13/18,8:00:00,REGULAR,2426,6907
9718,A053,R088,03-00-03,CORTLANDT ST,RNW,BMT,1/13/18,12:00:00,REGULAR,2430,7007
9719,A053,R088,03-00-03,CORTLANDT ST,RNW,BMT,1/13/18,16:00:00,REGULAR,2458,7150
9720,A053,R088,03-00-03,CORTLANDT ST,RNW,BMT,1/13/18,20:00:00,REGULAR,2505,7285
9721,A053,R088,03-00-03,CORTLANDT ST,RNW,BMT,1/14/18,0:00:00,REGULAR,2513,7328
9722,A053,R088,03-00-03,CORTLANDT ST,RNW,BMT,1/14/18,4:00:00,REGULAR,2513,7332
9723,A053,R088,03-00-03,CORTLANDT ST,RNW,BMT,1/14/18,8:00:00,REGULAR,2514,7334
9724,A053,R088,03-00-03,CORTLANDT ST,RNW,BMT,1/14/18,12:00:00,REGULAR,2518,7413
9725,A053,R088,03-00-03,CORTLANDT ST,RNW,BMT,1/14/18,16:00:00,REGULAR,2543,7551
9726,A053,R088,03-00-03,CORTLANDT ST,RNW,BMT,1/14/18,20:00:00,REGULAR,2567,7647
9727,A053,R088,03-00-03,CORTLANDT ST,RNW,BMT,1/15/18,0:00:00,REGULAR,2579,7704
